dataset,batch,weighted_loss,parameter_group,gradient_l2
vggss,8,att_space,audio_backbone,0.41447207032164357
vggss,8,att_space,audio_slot_branch,0.037408791144384244
vggss,8,att_space,shared_slots,0.0003707226663558525
vggss,8,att_space,image_decoder,0.0
vggss,8,att_space,audio_decoder,0.0
vggss,8,att_time,visual_backbone,0.0785432058936469
vggss,8,att_time,visual_l3_slot_branch,0.0
vggss,8,att_time,visual_l4_slot_branch,0.10210030747762694
vggss,8,att_time,visual_fusion,0.0
vggss,8,att_time,audio_backbone,1.1471424315607877
vggss,8,att_time,audio_slot_branch,0.0857362866373818
vggss,8,att_time,shared_slots,0.0011010523056752348
vggss,8,att_time,image_decoder,0.0
vggss,8,att_time,audio_decoder,0.0
vggss,9,info,visual_backbone,9.708032893941432
vggss,9,info,visual_l3_slot_branch,3.132864647712867
vggss,9,info,visual_l4_slot_branch,5.696926984582158
vggss,9,info,visual_fusion,2.991601286453082
vggss,9,info,audio_backbone,67.38082597088949
vggss,9,info,audio_slot_branch,11.326997983942299
vggss,9,info,shared_slots,0.09682327596723005
vggss,9,info,image_decoder,0.0
vggss,9,info,audio_decoder,0.0
vggss,9,rec_img,visual_backbone,0.007603322201530651
vggss,9,rec_img,visual_l3_slot_branch,0.028502729464449702
vggss,9,rec_img,visual_l4_slot_branch,0.03758609873386209
vggss,9,rec_img,visual_fusion,0.030586956317480613
vggss,9,rec_img,audio_backbone,0.0
vggss,9,rec_img,audio_slot_branch,0.0
vggss,9,rec_img,shared_slots,0.000346389622610753
vggss,9,rec_img,image_decoder,0.08516394367876194
vggss,9,rec_img,audio_decoder,0.0
vggss,9,rec_aud,visual_backbone,0.0
vggss,9,rec_aud,visual_l3_slot_branch,0.0
vggss,9,rec_aud,visual_l4_slot_branch,0.0
vggss,9,rec_aud,visual_fusion,0.0
vggss,9,rec_aud,audio_backbone,0.16448693558407457
vggss,9,rec_aud,audio_slot_branch,0.018724466362599113
vggss,9,rec_aud,shared_slots,0.00013093670415275475
vggss,9,rec_aud,image_decoder,0.0
vggss,9,rec_aud,audio_decoder,0.01810912030983273
vggss,9,div_img,visual_backbone,0.010080279640214941
vggss,9,div_img,visual_l3_slot_branch,0.03588099558841358
vggss,9,div_img,visual_l4_slot_branch,0.030646813383533828
vggss,9,div_img,visual_fusion,0.022578849482124765
vggss,9,div_img,audio_backbone,0.0
vggss,9,div_img,audio_slot_branch,0.0
vggss,9,div_img,shared_slots,0.0005003772121159378
vggss,9,div_img,image_decoder,0.0
vggss,9,div_img,audio_decoder,0.0
vggss,9,div_aud,visual_backbone,0.0
vggss,9,div_aud,visual_l3_slot_branch,0.0
vggss,9,div_aud,visual_l4_slot_branch,0.0
vggss,9,div_aud,visual_fusion,0.0
vggss,9,div_aud,audio_backbone,0.32035358427912597
vggss,9,div_aud,audio_slot_branch,0.13253299738329494
vggss,9,div_aud,shared_slots,0.0014444843776561217
vggss,9,div_aud,image_decoder,0.0
vggss,9,div_aud,audio_decoder,0.0
vggss,9,att_space,visual_backbone,0.1479898233729297
vggss,9,att_space,visual_l3_slot_branch,0.0
vggss,9,att_space,visual_l4_slot_branch,0.010164923731103084
vggss,9,att_space,visual_fusion,0.0
vggss,9,att_space,audio_backbone,0.9299834475040768
vggss,9,att_space,audio_slot_branch,0.03242995451510056
vggss,9,att_space,shared_slots,0.00033111802182167927
vggss,9,att_space,image_decoder,0.0
vggss,9,att_space,audio_decoder,0.0
vggss,9,att_time,visual_backbone,0.05620302143595677
vggss,9,att_time,visual_l3_slot_branch,0.0
vggss,9,att_time,visual_l4_slot_branch,0.10336607508793007
vggss,9,att_time,visual_fusion,0.0
vggss,9,att_time,audio_backbone,1.1849404054635948
vggss,9,att_time,audio_slot_branch,0.08660993325909695
vggss,9,att_time,shared_slots,0.0010490916746387043
vggss,9,att_time,image_decoder,0.0
vggss,9,att_time,audio_decoder,0.0
vggss,10,info,visual_backbone,10.42358244795296
vggss,10,info,visual_l3_slot_branch,2.782955101251902
vggss,10,info,visual_l4_slot_branch,6.222055230637973
vggss,10,info,visual_fusion,3.3472471170785165
vggss,10,info,audio_backbone,78.23154558558954
vggss,10,info,audio_slot_branch,12.041294944993655
vggss,10,info,shared_slots,0.09256504487638235
vggss,10,info,image_decoder,0.0
vggss,10,info,audio_decoder,0.0
vggss,10,rec_img,visual_backbone,0.007831145399229631
vggss,10,rec_img,visual_l3_slot_branch,0.027304827472066136
vggss,10,rec_img,visual_l4_slot_branch,0.03655897720205812
vggss,10,rec_img,visual_fusion,0.029537291577769218
vggss,10,rec_img,audio_backbone,0.0
vggss,10,rec_img,audio_slot_branch,0.0
vggss,10,rec_img,shared_slots,0.00033620857804246345
vggss,10,rec_img,image_decoder,0.08205605210770442
vggss,10,rec_img,audio_decoder,0.0
vggss,10,rec_aud,visual_backbone,0.0
vggss,10,rec_aud,visual_l3_slot_branch,0.0
vggss,10,rec_aud,visual_l4_slot_branch,0.0
vggss,10,rec_aud,visual_fusion,0.0
vggss,10,rec_aud,audio_backbone,0.24869610261850225
vggss,10,rec_aud,audio_slot_branch,0.016411015184141675
vggss,10,rec_aud,shared_slots,0.00011644917144993702
vggss,10,rec_aud,image_decoder,0.0
vggss,10,rec_aud,audio_decoder,0.014315530715522523
vggss,10,div_img,visual_backbone,0.011724734003126808
vggss,10,div_img,visual_l3_slot_branch,0.03503817606347902
vggss,10,div_img,visual_l4_slot_branch,0.029442712034120414
vggss,10,div_img,visual_fusion,0.021380259257431443
vggss,10,div_img,audio_backbone,0.0
vggss,10,div_img,audio_slot_branch,0.0
vggss,10,div_img,shared_slots,0.0004794650087017393
vggss,10,div_img,image_decoder,0.0
vggss,10,div_img,audio_decoder,0.0
vggss,10,div_aud,visual_backbone,0.0
vggss,10,div_aud,visual_l3_slot_branch,0.0
vggss,10,div_aud,visual_l4_slot_branch,0.0
vggss,10,div_aud,visual_fusion,0.0
vggss,10,div_aud,audio_backbone,0.25130489120488697
vggss,10,div_aud,audio_slot_branch,0.13107535442809426
vggss,10,div_aud,shared_slots,0.0014165835017440121
vggss,10,div_aud,image_decoder,0.0
vggss,10,div_aud,audio_decoder,0.0
vggss,10,att_space,visual_backbone,0.11811686440698843
vggss,10,att_space,visual_l3_slot_branch,0.0
vggss,10,att_space,visual_l4_slot_branch,0.01332074908675952
vggss,10,att_space,visual_fusion,0.0
vggss,10,att_space,audio_backbone,0.6790525256161937
vggss,10,att_space,audio_slot_branch,0.038814909163688835
vggss,10,att_space,shared_slots,0.00036686782979728026
vggss,10,att_space,image_decoder,0.0
vggss,10,att_space,audio_decoder,0.0
vggss,10,att_time,visual_backbone,0.035774500648282706
vggss,10,att_time,visual_l3_slot_branch,0.0
vggss,10,att_time,visual_l4_slot_branch,0.09107813978808453
vggss,10,att_time,visual_fusion,0.0
vggss,10,att_time,audio_backbone,1.1935287184472303
vggss,10,att_time,audio_slot_branch,0.07335353420524074
vggss,10,att_time,shared_slots,0.0009740072993077149
vggss,10,att_time,image_decoder,0.0
vggss,10,att_time,audio_decoder,0.0
vggss,11,info,visual_backbone,8.870462976683346
vggss,11,info,visual_l3_slot_branch,2.5569311123642118
vggss,11,info,visual_l4_slot_branch,5.419549696445388
vggss,11,info,visual_fusion,2.9670394938890428
vggss,11,info,audio_backbone,56.93291208326972
vggss,11,info,audio_slot_branch,11.90280256263142
vggss,11,info,shared_slots,0.09817618218644085
vggss,11,info,image_decoder,0.0
vggss,11,info,audio_decoder,0.0
vggss,11,rec_img,visual_backbone,0.010928727016117594
vggss,11,rec_img,visual_l3_slot_branch,0.03445045838927965
vggss,11,rec_img,visual_l4_slot_branch,0.04557381318679726
vggss,11,rec_img,visual_fusion,0.03669521886479692
vggss,11,rec_img,audio_backbone,0.0
vggss,11,rec_img,audio_slot_branch,0.0
vggss,11,rec_img,shared_slots,0.00041859652446192905
vggss,11,rec_img,image_decoder,0.1023233758575857
vggss,11,rec_img,audio_decoder,0.0
vggss,11,rec_aud,visual_backbone,0.0
vggss,11,rec_aud,visual_l3_slot_branch,0.0
vggss,11,rec_aud,visual_l4_slot_branch,0.0
vggss,11,rec_aud,visual_fusion,0.0
vggss,11,rec_aud,audio_backbone,0.10466725220082876
vggss,11,rec_aud,audio_slot_branch,0.018609475262293992
vggss,11,rec_aud,shared_slots,0.0001351661940849277
vggss,11,rec_aud,image_decoder,0.0
vggss,11,rec_aud,audio_decoder,0.01618221690767531
vggss,11,div_img,visual_backbone,0.012008335673604967
vggss,11,div_img,visual_l3_slot_branch,0.03862340057171507
vggss,11,div_img,visual_l4_slot_branch,0.03157761285783057
vggss,11,div_img,visual_fusion,0.02354101204188552
vggss,11,div_img,audio_backbone,0.0
vggss,11,div_img,audio_slot_branch,0.0
vggss,11,div_img,shared_slots,0.0005311995905135897
vggss,11,div_img,image_decoder,0.0
vggss,11,div_img,audio_decoder,0.0
vggss,11,div_aud,visual_backbone,0.0
vggss,11,div_aud,visual_l3_slot_branch,0.0
vggss,11,div_aud,visual_l4_slot_branch,0.0
vggss,11,div_aud,visual_fusion,0.0
vggss,11,div_aud,audio_backbone,0.245789587802516
vggss,11,div_aud,audio_slot_branch,0.14990006230619327
vggss,11,div_aud,shared_slots,0.0016430714061753747
vggss,11,div_aud,image_decoder,0.0
vggss,11,div_aud,audio_decoder,0.0
vggss,11,att_space,visual_backbone,0.0817572164375195
vggss,11,att_space,visual_l3_slot_branch,0.0
vggss,11,att_space,visual_l4_slot_branch,0.010072973088993112
vggss,11,att_space,visual_fusion,0.0
vggss,11,att_space,audio_backbone,0.1641614634529692
vggss,11,att_space,audio_slot_branch,0.02869146968783005
vggss,11,att_space,shared_slots,0.000287739357585834
vggss,11,att_space,image_decoder,0.0
vggss,11,att_space,audio_decoder,0.0
vggss,11,att_time,visual_backbone,0.044335636368368264
vggss,11,att_time,visual_l3_slot_branch,0.0
vggss,11,att_time,visual_l4_slot_branch,0.1319532901691024
vggss,11,att_time,visual_fusion,0.0
vggss,11,att_time,audio_backbone,1.0724727985763316
vggss,11,att_time,audio_slot_branch,0.10534314592922474
vggss,11,att_time,shared_slots,0.0015411264184014102
vggss,11,att_time,image_decoder,0.0
vggss,11,att_time,audio_decoder,0.0
vggss,12,info,visual_backbone,8.676082770703186
vggss,12,info,visual_l3_slot_branch,2.378314856921061
vggss,12,info,visual_l4_slot_branch,5.291106917102635
vggss,12,info,visual_fusion,2.710128497193028
vggss,12,info,audio_backbone,63.646695284055454
vggss,12,info,audio_slot_branch,10.050448277232952
vggss,12,info,shared_slots,0.08567713393034829
vggss,12,info,image_decoder,0.0
vggss,12,info,audio_decoder,0.0
vggss,12,rec_img,visual_backbone,0.012744640314765493
vggss,12,rec_img,visual_l3_slot_branch,0.029185662961114942
vggss,12,rec_img,visual_l4_slot_branch,0.03949917390869658
vggss,12,rec_img,visual_fusion,0.031917015991574316
vggss,12,rec_img,audio_backbone,0.0
vggss,12,rec_img,audio_slot_branch,0.0
vggss,12,rec_img,shared_slots,0.00036305120143502294
vggss,12,rec_img,image_decoder,0.08958762165026563
vggss,12,rec_img,audio_decoder,0.0
vggss,12,rec_aud,visual_backbone,0.0
vggss,12,rec_aud,visual_l3_slot_branch,0.0
vggss,12,rec_aud,visual_l4_slot_branch,0.0
vggss,12,rec_aud,visual_fusion,0.0
vggss,12,rec_aud,audio_backbone,0.22574222944427433
vggss,12,rec_aud,audio_slot_branch,0.02646212528093195
vggss,12,rec_aud,shared_slots,0.0001833031424536941
vggss,12,rec_aud,image_decoder,0.0
vggss,12,rec_aud,audio_decoder,0.03718336056801972
vggss,12,div_img,visual_backbone,0.012495193528711937
vggss,12,div_img,visual_l3_slot_branch,0.0326659803636109
vggss,12,div_img,visual_l4_slot_branch,0.02657754598905786
vggss,12,div_img,visual_fusion,0.01976849170168487
vggss,12,div_img,audio_backbone,0.0
vggss,12,div_img,audio_slot_branch,0.0
vggss,12,div_img,shared_slots,0.0004504900440420895
vggss,12,div_img,image_decoder,0.0
vggss,12,div_img,audio_decoder,0.0
vggss,12,div_aud,visual_backbone,0.0
vggss,12,div_aud,visual_l3_slot_branch,0.0
vggss,12,div_aud,visual_l4_slot_branch,0.0
vggss,12,div_aud,visual_fusion,0.0
vggss,12,div_aud,audio_backbone,0.26063623333977703
vggss,12,div_aud,audio_slot_branch,0.11302861325046377
vggss,12,div_aud,shared_slots,0.0012176616413836737
vggss,12,div_aud,image_decoder,0.0
vggss,12,div_aud,audio_decoder,0.0
vggss,12,att_space,visual_backbone,0.09920047077986072
vggss,12,att_space,visual_l3_slot_branch,0.0
vggss,12,att_space,visual_l4_slot_branch,0.014451906505683433
vggss,12,att_space,visual_fusion,0.0
vggss,12,att_space,audio_backbone,0.5221049806408044
vggss,12,att_space,audio_slot_branch,0.04310536117383279
vggss,12,att_space,shared_slots,0.0004288624737015479
vggss,12,att_space,image_decoder,0.0
vggss,12,att_space,audio_decoder,0.0
vggss,12,att_time,visual_backbone,0.053538862166246315
vggss,12,att_time,visual_l3_slot_branch,0.0
vggss,12,att_time,visual_l4_slot_branch,0.08474536259891162
vggss,12,att_time,visual_fusion,0.0
vggss,12,att_time,audio_backbone,1.2830044837759973
vggss,12,att_time,audio_slot_branch,0.06851714336057091
vggss,12,att_time,shared_slots,0.0009215649380192677
vggss,12,att_time,image_decoder,0.0
vggss,12,att_time,audio_decoder,0.0
vggss,13,info,visual_backbone,8.189907990879108
vggss,13,info,visual_l3_slot_branch,2.2679056434879064
vggss,13,info,visual_l4_slot_branch,4.967603184010293
vggss,13,info,visual_fusion,2.715739211593351
vggss,13,info,audio_backbone,71.66572688763483
vggss,13,info,audio_slot_branch,10.008222448821067
vggss,13,info,shared_slots,0.07921278833714147
vggss,13,info,image_decoder,0.0
vggss,13,info,audio_decoder,0.0
vggss,13,rec_img,visual_backbone,0.01055105983794566
vggss,13,rec_img,visual_l3_slot_branch,0.03190744012294152
vggss,13,rec_img,visual_l4_slot_branch,0.04312000965391985
vggss,13,rec_img,visual_fusion,0.034873629417991193
vggss,13,rec_img,audio_backbone,0.0
vggss,13,rec_img,audio_slot_branch,0.0
vggss,13,rec_img,shared_slots,0.0003991173301847661
vggss,13,rec_img,image_decoder,0.09428548213145153
vggss,13,rec_img,audio_decoder,0.0
vggss,13,rec_aud,visual_backbone,0.0
vggss,13,rec_aud,visual_l3_slot_branch,0.0
vggss,13,rec_aud,visual_l4_slot_branch,0.0
vggss,13,rec_aud,visual_fusion,0.0
vggss,13,rec_aud,audio_backbone,0.2777351236354572
vggss,13,rec_aud,audio_slot_branch,0.020083043776119115
vggss,13,rec_aud,shared_slots,0.00014543950491609635
vggss,13,rec_aud,image_decoder,0.0
vggss,13,rec_aud,audio_decoder,0.01918481540532199
vggss,13,div_img,visual_backbone,0.010384496062582108
vggss,13,div_img,visual_l3_slot_branch,0.03862964502308618
vggss,13,div_img,visual_l4_slot_branch,0.030520247222799887
vggss,13,div_img,visual_fusion,0.02335338431219618
vggss,13,div_img,audio_backbone,0.0
vggss,13,div_img,audio_slot_branch,0.0
vggss,13,div_img,shared_slots,0.0005255549705947121
vggss,13,div_img,image_decoder,0.0
vggss,13,div_img,audio_decoder,0.0
vggss,13,div_aud,visual_backbone,0.0
vggss,13,div_aud,visual_l3_slot_branch,0.0
vggss,13,div_aud,visual_l4_slot_branch,0.0
vggss,13,div_aud,visual_fusion,0.0
vggss,13,div_aud,audio_backbone,0.3174754350761975
vggss,13,div_aud,audio_slot_branch,0.12665922166973365
vggss,13,div_aud,shared_slots,0.0013662913342732238
vggss,13,div_aud,image_decoder,0.0
vggss,13,div_aud,audio_decoder,0.0
vggss,13,att_space,visual_backbone,0.07369933875884138
vggss,13,att_space,visual_l3_slot_branch,0.0
vggss,13,att_space,visual_l4_slot_branch,0.010573547083289394
vggss,13,att_space,visual_fusion,0.0
vggss,13,att_space,audio_backbone,0.47156742446060756
vggss,13,att_space,audio_slot_branch,0.030193499071292033
vggss,13,att_space,shared_slots,0.00029063341879055556
vggss,13,att_space,image_decoder,0.0
vggss,13,att_space,audio_decoder,0.0
vggss,13,att_time,visual_backbone,0.03863019851371941
vggss,13,att_time,visual_l3_slot_branch,0.0
vggss,13,att_time,visual_l4_slot_branch,0.09712901143427692
vggss,13,att_time,visual_fusion,0.0
vggss,13,att_time,audio_backbone,1.0857496440947085
vggss,13,att_time,audio_slot_branch,0.07876147525971813
vggss,13,att_time,shared_slots,0.001051634834661687
vggss,13,att_time,image_decoder,0.0
vggss,13,att_time,audio_decoder,0.0
vggss,14,info,visual_backbone,10.436870707814162
vggss,14,info,visual_l3_slot_branch,2.6321726132215604
vggss,14,info,visual_l4_slot_branch,5.810414212715584
vggss,14,info,visual_fusion,3.082522156156996
vggss,14,info,audio_backbone,68.99515680913946
vggss,14,info,audio_slot_branch,10.465689921906408
vggss,14,info,shared_slots,0.08497550476694544
vggss,14,info,image_decoder,0.0
vggss,14,info,audio_decoder,0.0
vggss,14,rec_img,visual_backbone,0.00853217690463399
vggss,14,rec_img,visual_l3_slot_branch,0.02965711501187683
vggss,14,rec_img,visual_l4_slot_branch,0.03960398497634958
vggss,14,rec_img,visual_fusion,0.03244078887708562
vggss,14,rec_img,audio_backbone,0.0
vggss,14,rec_img,audio_slot_branch,0.0
vggss,14,rec_img,shared_slots,0.00036582728386889404
vggss,14,rec_img,image_decoder,0.08763328180270369
vggss,14,rec_img,audio_decoder,0.0
vggss,14,rec_aud,visual_backbone,0.0
vggss,14,rec_aud,visual_l3_slot_branch,0.0
vggss,14,rec_aud,visual_l4_slot_branch,0.0
vggss,14,rec_aud,visual_fusion,0.0
vggss,14,rec_aud,audio_backbone,0.07071695712244798
vggss,14,rec_aud,audio_slot_branch,0.01653312418508732
vggss,14,rec_aud,shared_slots,0.00011826126510786968
vggss,14,rec_aud,image_decoder,0.0
vggss,14,rec_aud,audio_decoder,0.014587781390644617
vggss,14,div_img,visual_backbone,0.008926664864512376
vggss,14,div_img,visual_l3_slot_branch,0.03411959529107793
vggss,14,div_img,visual_l4_slot_branch,0.028521104243771005
vggss,14,div_img,visual_fusion,0.02089508253367544
vggss,14,div_img,audio_backbone,0.0
vggss,14,div_img,audio_slot_branch,0.0
vggss,14,div_img,shared_slots,0.000481711286910629
vggss,14,div_img,image_decoder,0.0
vggss,14,div_img,audio_decoder,0.0
vggss,14,div_aud,visual_backbone,0.0
vggss,14,div_aud,visual_l3_slot_branch,0.0
vggss,14,div_aud,visual_l4_slot_branch,0.0
vggss,14,div_aud,visual_fusion,0.0
vggss,14,div_aud,audio_backbone,0.27126748000419704
vggss,14,div_aud,audio_slot_branch,0.12321608645831343
vggss,14,div_aud,shared_slots,0.0013382389739764768
vggss,14,div_aud,image_decoder,0.0
vggss,14,div_aud,audio_decoder,0.0
vggss,14,att_space,visual_backbone,0.13315247882963105
vggss,14,att_space,visual_l3_slot_branch,0.0
vggss,14,att_space,visual_l4_slot_branch,0.010560164009631995
vggss,14,att_space,visual_fusion,0.0
vggss,14,att_space,audio_backbone,0.38699114525598094
vggss,14,att_space,audio_slot_branch,0.03162404577657399
vggss,14,att_space,shared_slots,0.00030993634731449045
vggss,14,att_space,image_decoder,0.0
vggss,14,att_space,audio_decoder,0.0
vggss,14,att_time,visual_backbone,0.04925605670987542
vggss,14,att_time,visual_l3_slot_branch,0.0
vggss,14,att_time,visual_l4_slot_branch,0.07068377444698601
vggss,14,att_time,visual_fusion,0.0
vggss,14,att_time,audio_backbone,1.0193045294066634
vggss,14,att_time,audio_slot_branch,0.05693130603201931
vggss,14,att_time,shared_slots,0.0006975189446549235
vggss,14,att_time,image_decoder,0.0
vggss,14,att_time,audio_decoder,0.0
vggss,15,info,visual_backbone,7.547269681178744
vggss,15,info,visual_l3_slot_branch,2.144588244629452
vggss,15,info,visual_l4_slot_branch,4.565159443606182
vggss,15,info,visual_fusion,2.589694004418928
vggss,15,info,audio_backbone,64.08798237987364
vggss,15,info,audio_slot_branch,9.381172336586607
vggss,15,info,shared_slots,0.07000924763489651
vggss,15,info,image_decoder,0.0
vggss,15,info,audio_decoder,0.0
vggss,15,rec_img,visual_backbone,0.009103604424807848
vggss,15,rec_img,visual_l3_slot_branch,0.03522113433554914
vggss,15,rec_img,visual_l4_slot_branch,0.04636121498155096
vggss,15,rec_img,visual_fusion,0.037027079827231746
vggss,15,rec_img,audio_backbone,0.0
vggss,15,rec_img,audio_slot_branch,0.0
vggss,15,rec_img,shared_slots,0.0004399848704635342
vggss,15,rec_img,image_decoder,0.1043639666892413
vggss,15,rec_img,audio_decoder,0.0
vggss,15,rec_aud,visual_backbone,0.0
vggss,15,rec_aud,visual_l3_slot_branch,0.0
vggss,15,rec_aud,visual_l4_slot_branch,0.0
vggss,15,rec_aud,visual_fusion,0.0
vggss,15,rec_aud,audio_backbone,0.11759621373858035
vggss,15,rec_aud,audio_slot_branch,0.019918072704814112
vggss,15,rec_aud,shared_slots,0.00014362021768296482
vggss,15,rec_aud,image_decoder,0.0
vggss,15,rec_aud,audio_decoder,0.017487244056286794
vggss,15,div_img,visual_backbone,0.010505710388792442
vggss,15,div_img,visual_l3_slot_branch,0.037990279997665424
vggss,15,div_img,visual_l4_slot_branch,0.032113776678157895
vggss,15,div_img,visual_fusion,0.023925612242865664
vggss,15,div_img,audio_backbone,0.0
vggss,15,div_img,audio_slot_branch,0.0
vggss,15,div_img,shared_slots,0.0005309643849976307
vggss,15,div_img,image_decoder,0.0
vggss,15,div_img,audio_decoder,0.0
vggss,15,div_aud,visual_backbone,0.0
vggss,15,div_aud,visual_l3_slot_branch,0.0
vggss,15,div_aud,visual_l4_slot_branch,0.0
vggss,15,div_aud,visual_fusion,0.0
vggss,15,div_aud,audio_backbone,0.23442149047258157
vggss,15,div_aud,audio_slot_branch,0.08984704697967683
vggss,15,div_aud,shared_slots,0.0009712936309594041
vggss,15,div_aud,image_decoder,0.0
vggss,15,div_aud,audio_decoder,0.0
vggss,15,att_space,visual_backbone,0.09761965437518522
vggss,15,att_space,visual_l3_slot_branch,0.0
vggss,15,att_space,visual_l4_slot_branch,0.011314238838200414
vggss,15,att_space,visual_fusion,0.0
vggss,15,att_space,audio_backbone,0.374144775695528
vggss,15,att_space,audio_slot_branch,0.031023122756476444
vggss,15,att_space,shared_slots,0.00029625461338590487
vggss,15,att_space,image_decoder,0.0
vggss,15,att_space,audio_decoder,0.0
vggss,15,att_time,visual_backbone,0.038306106347242845
vggss,15,att_time,visual_l3_slot_branch,0.0
vggss,15,att_time,visual_l4_slot_branch,0.08770966187466325
vggss,15,att_time,visual_fusion,0.0
vggss,15,att_time,audio_backbone,1.174267006735404
vggss,15,att_time,audio_slot_branch,0.07039005779018213
vggss,15,att_time,shared_slots,0.0009201459403218258
vggss,15,att_time,image_decoder,0.0
vggss,15,att_time,audio_decoder,0.0
vggss,16,info,visual_backbone,9.034331366098455
vggss,16,info,visual_l3_slot_branch,2.635602001913706
vggss,16,info,visual_l4_slot_branch,5.9045839765730985
vggss,16,info,visual_fusion,3.148812529612003
vggss,16,info,audio_backbone,74.13868291136939
vggss,16,info,audio_slot_branch,9.508260071889119
vggss,16,info,shared_slots,0.0775633367522115
vggss,16,info,image_decoder,0.0
vggss,16,info,audio_decoder,0.0
vggss,16,rec_img,visual_backbone,0.013483141881609255
vggss,16,rec_img,visual_l3_slot_branch,0.03309876608178613
vggss,16,rec_img,visual_l4_slot_branch,0.043520793791891235
vggss,16,rec_img,visual_fusion,0.035168166115519844
vggss,16,rec_img,audio_backbone,0.0
vggss,16,rec_img,audio_slot_branch,0.0
vggss,16,rec_img,shared_slots,0.00039900540575420255
vggss,16,rec_img,image_decoder,0.09843593196631621
vggss,16,rec_img,audio_decoder,0.0
vggss,16,rec_aud,visual_backbone,0.0
vggss,16,rec_aud,visual_l3_slot_branch,0.0
vggss,16,rec_aud,visual_l4_slot_branch,0.0
vggss,16,rec_aud,visual_fusion,0.0
vggss,16,rec_aud,audio_backbone,0.09612367326479697
vggss,16,rec_aud,audio_slot_branch,0.02203346645976707
vggss,16,rec_aud,shared_slots,0.00015699880425427206
vggss,16,rec_aud,image_decoder,0.0
vggss,16,rec_aud,audio_decoder,0.027898570830814852
vggss,16,div_img,visual_backbone,0.009719456452578464
vggss,16,div_img,visual_l3_slot_branch,0.03691274738765287
vggss,16,div_img,visual_l4_slot_branch,0.03135596360378084
vggss,16,div_img,visual_fusion,0.022989532416544087
vggss,16,div_img,audio_backbone,0.0
vggss,16,div_img,audio_slot_branch,0.0
vggss,16,div_img,shared_slots,0.0005133098023073593
vggss,16,div_img,image_decoder,0.0
vggss,16,div_img,audio_decoder,0.0
vggss,16,div_aud,visual_backbone,0.0
vggss,16,div_aud,visual_l3_slot_branch,0.0
vggss,16,div_aud,visual_l4_slot_branch,0.0
vggss,16,div_aud,visual_fusion,0.0
vggss,16,div_aud,audio_backbone,0.20969968723174479
vggss,16,div_aud,audio_slot_branch,0.11421133164453386
vggss,16,div_aud,shared_slots,0.0012320476702812572
vggss,16,div_aud,image_decoder,0.0
vggss,16,div_aud,audio_decoder,0.0
vggss,16,att_space,visual_backbone,0.12090557206039378
vggss,16,att_space,visual_l3_slot_branch,0.0
vggss,16,att_space,visual_l4_slot_branch,0.013000348950492423
vggss,16,att_space,visual_fusion,0.0
vggss,16,att_space,audio_backbone,0.14258278235287217
vggss,16,att_space,audio_slot_branch,0.03486828653250979
vggss,16,att_space,shared_slots,0.0003260021425818553
vggss,16,att_space,image_decoder,0.0
vggss,16,att_space,audio_decoder,0.0
vggss,16,att_time,visual_backbone,0.04358839872277254
vggss,16,att_time,visual_l3_slot_branch,0.0
vggss,16,att_time,visual_l4_slot_branch,0.10513680814839019
vggss,16,att_time,visual_fusion,0.0
vggss,16,att_time,audio_backbone,1.301518958576867
vggss,16,att_time,audio_slot_branch,0.0879028946289345
vggss,16,att_time,shared_slots,0.0011235479201715762
vggss,16,att_time,image_decoder,0.0
vggss,16,att_time,audio_decoder,0.0
vggss,17,info,visual_backbone,9.887763275996095
vggss,17,info,visual_l3_slot_branch,2.750011383588161
vggss,17,info,visual_l4_slot_branch,6.016640153472156
vggss,17,info,visual_fusion,3.0688565881518723
vggss,17,info,audio_backbone,70.1632866528506
vggss,17,info,audio_slot_branch,11.22694932215327
vggss,17,info,shared_slots,0.09134535433102284
vggss,17,info,image_decoder,0.0
vggss,17,info,audio_decoder,0.0
vggss,17,rec_img,visual_backbone,0.013289265464529913
vggss,17,rec_img,visual_l3_slot_branch,0.03161443806539637
vggss,17,rec_img,visual_l4_slot_branch,0.04189714390899653
vggss,17,rec_img,visual_fusion,0.03361351048977307
vggss,17,rec_img,audio_backbone,0.0
vggss,17,rec_img,audio_slot_branch,0.0
vggss,17,rec_img,shared_slots,0.00038552335846441167
vggss,17,rec_img,image_decoder,0.09451749512256635
vggss,17,rec_img,audio_decoder,0.0
vggss,17,rec_aud,visual_backbone,0.0
vggss,17,rec_aud,visual_l3_slot_branch,0.0
vggss,17,rec_aud,visual_l4_slot_branch,0.0
vggss,17,rec_aud,visual_fusion,0.0
vggss,17,rec_aud,audio_backbone,0.08948820760895959
vggss,17,rec_aud,audio_slot_branch,0.014587976527269203
vggss,17,rec_aud,shared_slots,0.0001046581671162999
vggss,17,rec_aud,image_decoder,0.0
vggss,17,rec_aud,audio_decoder,0.014315624446796467
vggss,17,div_img,visual_backbone,0.012757613730468792
vggss,17,div_img,visual_l3_slot_branch,0.03148863276964666
vggss,17,div_img,visual_l4_slot_branch,0.025274460765506025
vggss,17,div_img,visual_fusion,0.0201198138535281
vggss,17,div_img,audio_backbone,0.0
vggss,17,div_img,audio_slot_branch,0.0
vggss,17,div_img,shared_slots,0.00042439488201372934
vggss,17,div_img,image_decoder,0.0
vggss,17,div_img,audio_decoder,0.0
vggss,17,div_aud,visual_backbone,0.0
